timestamp	source	query	url	status
2026-04-30T16:10:26+00:00	google_patents	"""antibody drug conjugate"""	https://patents.google.com/?q=(%22antibody%20drug%20conjugate%22)&dups=language	ok
2026-04-30T16:19:06+00:00	google_patents	"""ADC"" ""drug antibody ratio"""	4	https://patents.google.com/xhr/query?url=q%3D%28%2522ADC%2522%2520%2522drug%2520antibody%2520ratio%2522%29%26dups%3Dlanguage%26page%3D4&exp=	12411	ok
2026-04-30T16:19:08+00:00	google_patents	"""ADC"" ""site-specific conjugation"""	0	https://patents.google.com/xhr/query?url=q%3D%28%2522ADC%2522%2520%2522site-specific%2520conjugation%2522%29%26dups%3Dlanguage&exp=	7560	ok
2026-04-30T16:19:09+00:00	google_patents	"""ADC"" ""site-specific conjugation"""	1	https://patents.google.com/xhr/query?url=q%3D%28%2522ADC%2522%2520%2522site-specific%2520conjugation%2522%29%26dups%3Dlanguage%26page%3D1&exp=	7560	ok
2026-04-30T16:19:09+00:00	google_patents	"""ADC"" ""site-specific conjugation"""	2	https://patents.google.com/xhr/query?url=q%3D%28%2522ADC%2522%2520%2522site-specific%2520conjugation%2522%29%26dups%3Dlanguage%26page%3D2&exp=	7560	ok
2026-04-30T16:19:10+00:00	google_patents	"""ADC"" ""site-specific conjugation"""	3	https://patents.google.com/xhr/query?url=q%3D%28%2522ADC%2522%2520%2522site-specific%2520conjugation%2522%29%26dups%3Dlanguage%26page%3D3&exp=	7560	ok
2026-04-30T16:19:11+00:00	google_patents	"""ADC"" ""site-specific conjugation"""	4	https://patents.google.com/xhr/query?url=q%3D%28%2522ADC%2522%2520%2522site-specific%2520conjugation%2522%29%26dups%3Dlanguage%26page%3D4&exp=	7560	ok
2026-04-30T16:19:12+00:00	google_patents	"""antibody drug conjugate linker"""	0	https://patents.google.com/xhr/query?url=q%3D%28%2522antibody%2520drug%2520conjugate%2520linker%2522%29%26dups%3Dlanguage&exp=	928	ok
2026-04-30T16:19:12+00:00	google_patents	"""antibody drug conjugate linker"""	1	https://patents.google.com/xhr/query?url=q%3D%28%2522antibody%2520drug%2520conjugate%2520linker%2522%29%26dups%3Dlanguage%26page%3D1&exp=	928	ok
2026-04-30T16:19:13+00:00	google_patents	"""antibody drug conjugate linker"""	2	https://patents.google.com/xhr/query?url=q%3D%28%2522antibody%2520drug%2520conjugate%2520linker%2522%29%26dups%3Dlanguage%26page%3D2&exp=	928	ok
2026-04-30T16:19:13+00:00	google_patents	"""antibody drug conjugate linker"""	3	https://patents.google.com/xhr/query?url=q%3D%28%2522antibody%2520drug%2520conjugate%2520linker%2522%29%26dups%3Dlanguage%26page%3D3&exp=	928	ok
2026-04-30T16:19:14+00:00	google_patents	"""antibody drug conjugate linker"""	4	https://patents.google.com/xhr/query?url=q%3D%28%2522antibody%2520drug%2520conjugate%2520linker%2522%29%26dups%3Dlanguage%26page%3D4&exp=	928	ok
2026-04-30T16:19:15+00:00	google_patents	"""cleavable linker antibody drug conjugate"""	0	https://patents.google.com/xhr/query?url=q%3D%28%2522cleavable%2520linker%2520antibody%2520drug%2520conjugate%2522%29%26dups%3Dlanguage&exp=	1291	ok
2026-04-30T16:19:16+00:00	google_patents	"""cleavable linker antibody drug conjugate"""	1	https://patents.google.com/xhr/query?url=q%3D%28%2522cleavable%2520linker%2520antibody%2520drug%2520conjugate%2522%29%26dups%3Dlanguage%26page%3D1&exp=	1291	ok
2026-04-30T16:19:16+00:00	google_patents	"""non-cleavable linker antibody drug conjugate"""	0	https://patents.google.com/xhr/query?url=q%3D%28%2522non-cleavable%2520linker%2520antibody%2520drug%2520conjugate%2522%29%26dups%3Dlanguage&exp=	865	ok
2026-04-30T16:19:16+00:00	google_patents	"""non-cleavable linker antibody drug conjugate"""	1	https://patents.google.com/xhr/query?url=q%3D%28%2522non-cleavable%2520linker%2520antibody%2520drug%2520conjugate%2522%29%26dups%3Dlanguage%26page%3D1&exp=	865	ok
2026-04-30T16:19:17+00:00	google_patents	"""Val-Cit linker ADC"""	0	https://patents.google.com/xhr/query?url=q%3D%28%2522Val-Cit%2520linker%2520ADC%2522%29%26dups%3Dlanguage&exp=	0	ok
2026-04-30T16:19:17+00:00	google_patents	"""glucuronide linker ADC"""	0	https://patents.google.com/xhr/query?url=q%3D%28%2522glucuronide%2520linker%2520ADC%2522%29%26dups%3Dlanguage&exp=	0	ok
